CODIGO|DESCRICAO|DT_INI|DT_FIM|TIPO|COD_SUP|NIVEL|NATUREZA|UTILIZACAO
2226222|SEGURADORAS|||A|222622|7|02|S
2226228|OUTRAS INSTITUIÇÕES|||A|222622|7|02|S
222623|COMISSÕES POR REPASSES A PAGAR|||S|22262|6|02|S
2226231|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|222623|7|02|S
2226232|SEGURADORAS|||A|222623|7|02|S
2226238|OUTRAS INSTITUIÇÕES|||A|222623|7|02|S
222627|TRANSFERÊNCIA DA CARTEIRA - PREVIDÊNCIA COMPLEMENTAR|||A|22262|6|02|S
222628|OUTROS DÉBITOS DE REPASSES DE PREVIDÊNCIA COMPLEMENTAR|||S|22262|6|02|S
2226281|ENTIDADES DE PREVIDÊNCIA COMPLEMENTAR|||A|222628|7|02|S
2226282|SEGURADORAS|||A|222628|7|02|S
2226288|OUTRAS INSTITUIÇÕES|||A|222628|7|02|S
2227|OUTROS DÉBITOS OPERACIONAIS - PREVIDÊNCIA COMPLEMENTAR|||S|222|4|02|S
22271|OUTROS DÉBITOS OPERACIONAIS DE PREVIDÊNCIA COMPLEMENTAR|||A|2227|5|02|S
2228|DÉBITOS OPERACIONAIS - CAPITALIZAÇÃO|||S|222|4|02|S
22281|DÉBITOS DE OPERAÇÕES COM CAPITALIZAÇÃO|||A|2228|5|02|S
223|PROVISÕES TÉCNICAS  SEGUROS E RESSEGUROS|||S|22|3|02|S
2231|PROVISÕES TÉCNICAS - RAMOS ELEMENTARES E VIDA EM GRUPO|||S|223|4|02|S
22311|PROVISÃO DE PRÊMIOS NÃO GANHOS|||S|2231|5|02|S
223111|DIRETO|||S|22311|6|02|S
2231111|RISCOS EMTIDOS|||A|223111|7|02|S
2231112|RISCOS VIGENTES NÃO EMITIDOS|||A|223111|7|02|S
223112|CO-SEGUROS ACEITOS|||A|22311|6|02|S
223115|PROVISÃO DE PRÊMIOS NÃO GANHOS - TRANSFERÊNCIA DE CARTEIRA|||S|22311|6|02|S
2231151|TRANSFERÊNCIA DE CARTEIRA - PRÊMIO|||A|223115|7|02|S
2231152|TRANSFERÊNCIA DE CARTEIRA - DESÁGIO|||A|223115|7|02|S
223116|RETROCESSÕES|||S|22311|6|02|S
2231161|RESSEGURADORA LOCAL|||A|223116|7|02|S
2231162|RESSEGURADORA ADMITIDA|||A|223116|7|02|S
2231163|RESSEGURADORA EVENTUAL|||A|223116|7|02|S
223117|OPERAÇÕES COM O EXTERIOR|||A|22311|6|02|S
223118|SUCURSAIS NO EXTERIOR|||A|22311|6|02|S
22312|PROVISÃO DE INSUFICIÊNCIA DE PRÊMIOS|||S|2231|5|02|S
223121|DIRETO|||A|22312|6|02|S
223122|CO-SEGUROS ACEITOS|||A|22312|6|02|S
223126|RETROCESSÕES|||S|22312|6|02|S
2231261|RESSEGURADORA LOCAL|||A|223126|7|02|S
2231262|RESSEGURADORA ADMITIDA|||A|223126|7|02|S
2231263|RESSEGURADORA EVENTUAL|||A|223126|7|02|S
223127|OPERAÇÕES COM O EXTERIOR|||A|22312|6|02|S
223128|SUCURSAIS NO EXTERIOR|||A|22312|6|02|S
22313|PROVISÃO DE BENEFÍCIOS A CONCEDER|||S|2231|5|02|S
223131|DIRETO|||S|22313|6|02|S
2231311|RENDA DE EVENTOS ALEATÓRIOS|||A|223131|7|02|S
2231312|REMISSÃO|||A|223131|7|02|S
2231318|OUTROS|||A|223131|7|02|S
223132|CO-SEGUROS ACEITOS|||S|22313|6|02|S
2231321|RENDA DE EVENTOS ALEATÓRIOS|||A|223132|7|02|S
2231322|REMISSÃO|||A|223132|7|02|S
2231328|OUTROS|||A|223132|7|02|S
223136|RETROCESSÕES|||S|22313|6|02|S
2231361|RESSEGURADORA LOCAL|||A|223136|7|02|S
2231362|RESSEGURADORA ADMITIDA|||A|223136|7|02|S
2231368|RESSEGURADORA EVENTUAL|||A|223136|7|02|S
223137|OPERAÇÕES COM O EXTERIOR|||S|22313|6|02|S
2231371|RENDA DE EVENTOS ALEATÓRIOS|||A|223137|7|02|S
2231372|REMISSÃO|||A|223137|7|02|S
2231378|OUTROS|||A|223137|7|02|S
223138|SUCURSAIS NO EXTERIOR|||S|22313|6|02|S
2231381|RENDA DE EVENTOS ALEATÓRIOS|||A|223138|7|02|S
2231382|REMISSÃO|||A|223138|7|02|S
2231388|OUTROS|||A|223138|7|02|S
22314|PROVISÃO DE BENEFÍCIOS CONCEDIDOS|||S|2231|5|02|S
223141|DIRETO|||A|22314|6|02|S
223142|CO-SEGUROS ACEITOS|||A|22314|6|02|S
223144|RECUPERAÇÕES SOBRE CO-SEGUROS CEDIDOS|||A|22314|6|02|S
223145|RECUPERAÇÕES SOBRE RESSEGUROS CEDIDOS|||S|22314|6|02|S
2231451|RESSEGURADORA LOCAL|||A|223145|7|02|S
2231452|RESSEGURADORA ADMITIDA|||A|223145|7|02|S
2231453|RESSEGURADORA EVENTUAL|||A|223145|7|02|S
223146|RETROCESSÕES|||S|22314|6|02|S
2231461|RESSEGURADORA LOCAL|||A|223146|7|02|S
2231462|RESSEGURADORA ADMITIDA|||A|223146|7|02|S
2231463|RESSEGURADORA EVENTUAL|||A|223146|7|02|S
223147|OPERAÇÕES COM O EXTERIOR|||A|22314|6|02|S
223148|SUCURSAIS NO EXTERIOR|||A|22314|6|02|S
22315|PROVISÃO DE SINISTROS A LIQUIDAR|||S|2231|5|02|S
223152|JUDICIAIS|||S|22315|6|02|S
2231521|DIRETO|||A|223152|7|02|S
2231522|CO-SEGUROS ACEITOS|||A|223152|7|02|S
2231526|RETROCESSÕES|||S|223152|7|02|S
22315261|RESSEGURADORA LOCAL|||A|2231526|8|02|S
22315262|RESSEGURADORA ADMITIDA|||A|2231526|8|02|S
22315263|RESSEGURADORA EVENTUAL|||A|2231526|8|02|S
223154|RECUPERAÇÕES SOBRE CO-SEGUROS CEDIDOS|||A|22315|6|02|S
223155|RECUPERAÇÕES SOBRE RESSEGUROS CEDIDOS|||S|22315|6|02|S
2231551|RESSEGURADORA LOCAL|||A|223155|7|02|S
2231552|RESSEGURADORA ADMITIDA|||A|223155|7|02|S
2231553|RESSEGURADORA EVENTUAL|||A|223155|7|02|S
223157|OPERAÇÕES COM O EXTERIOR|||A|22315|6|02|S
223158|SUCURSAIS NO EXTERIOR|||A|22315|6|02|S
22317|FUNDO DE GARANTIA DE RETROCESSÕES|||S|2231|5|02|S
223176|RETROCESSÕES|||S|22317|6|02|S
2231761|RESSEGURADORA LOCAL|||A|223176|7|02|S
2231762|RESSEGURADORA ADMITIDA|||A|223176|7|02|S
2231763|RESSEGURADORA EVENTUAL|||A|223176|7|02|S
223178|OPERAÇÕES NO EXTERIOR|||A|22317|6|02|S
223179|SUCURSAIS NO EXTERIOR|||A|22317|6|02|S
22318|PROVISÃO PARA PREJUÍZOS NOS CONTRATOS DE RESSEGUROS COM O EXTERIOR|||S|2231|5|02|S
223181|PROVISÃO PARA PREJUÍZOS NOS CONTRATOS DE RESSEGUROS COM O EXTERIOR|||A|22318|6|02|S
22319|OUTRAS PROVISÕES|||S|2231|5|02|S
223191|PROVISÃO COMPLEMENTAR DE PRÊMIOS|||S|22319|6|02|S
2231911|DIRETO|||A|223191|7|02|S
2231912|CO-SEGUROS ACEITOS|||A|223191|7|02|S
2231914|RETROCESSÕES|||S|223191|7|02|S
22319141|RESSEGURADORA LOCAL|||A|2231914|8|02|S
22319142|RESSEGURADORA ADMITIDA|||A|2231914|8|02|S
22319143|RESSEGURADORA EVENTUAL|||A|2231914|8|02|S
2231915|OPERAÇÕES NO EXTERIOR|||A|223191|7|02|S
2231918|SUCURSAIS NO EXTERIOR|||A|223191|7|02|S
223192|OUTRAS PROVISÕES|||S|22319|6|02|S
2231921|DIRETO|||A|223192|7|02|S
2231922|CO-SEGUROS ACEITOS|||A|223192|7|02|S
2231924|RETROCESSÕES|||S|223192|7|02|S
22319241|RESSEGURADORA LOCAL|||A|2231924|8|02|S
22319242|RESSEGURADORA ADMITIDA|||A|2231924|8|02|S
22319243|RESSEGURADORA EVENTUAL|||A|2231924|8|02|S
2231925|OPERAÇÕES NO EXTERIOR|||A|223192|7|02|S
2231928|SUCURSAIS NO EXTERIOR|||A|223192|7|02|S
2232|PROVISÕES TÉCNICAS - VIDA INDIVIDUAL E VIDA COM COBERTURA DE SOBREVIVÊNCIA|||S|223|4|02|S
22321|PROVISÃO MATEMÁTICA DE BENEFÍCIOS A CONCEDER|||S|2232|5|02|S
223211|PAGAMENTO ÚNICO POR MORTE - CAPITALIZAÇÃO|||A|22321|6|02|S
223212|PAGAMENTO POR SOBRVIVÊNCIA - RENDA - CAPITALIZAÇÃO|||S|22321|6|02|S
2232121|RENDA VITALÍCIA|||A|223212|7|02|S
2232122|RENDA TEMPORÁRIA|||A|223212|7|02|S
2232123|RENDA POR PRAZO CERTO|||A|223212|7|02|S
223213|PAGAMENTO POR INVALIDEZ - RENDA - CAPITALIZAÇÃO|||S|22321|6|02|S
2232131|RENDA VITALÍCIA|||A|223213|7|02|S
2232132|RENDA TEMPORÁRIA|||A|223213|7|02|S
2232133|RENDA POR PRAZO CERTO|||A|223213|7|02|S
223214|PAGAMENTO POR MORTE - RENDA - CAPITALIZAÇÃO|||S|22321|6|02|S
2232141|RENDA VITALÍCIA|||A|223214|7|02|S
2232142|RENDA TEMPORÁRIA|||A|223214|7|02|S
2232143|RENDA POR PRAZO CERTO|||A|223214|7|02|S
223215|VIDA GERADOR DE BENEFÍCIOS|||S|22321|6|02|S
2232151|VIDA GERADOR DE BENEFÍCIOS|||A|223215|7|02|S
223218|OUTROS|||S|22321|6|02|S
2232181|OUTROS|||A|223218|7|02|S
22322|PROVISÃO MATEMÁTICA DE BENEFÍCIOS CONCEDIDOS|||S|2232|5|02|S
223221|PAGAMENTO POR MORTE - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|22322|6|02|S
2232211|RENDA VITALÍCIA|||A|223221|7|02|S
2232212|RENDA TEMPORÁRIA|||A|223221|7|02|S
2232213|RENDA POR PRAZO CERTO|||A|223221|7|02|S
223222|PAGAMENTO POR INVALIDEZ - RENDA - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|22322|6|02|S
2232221|RENDA VITALÍCIA|||A|223222|7|02|S
2232222|RENDA TEMPORÁRIA|||A|223222|7|02|S
2232223|RENDA POR PRAZO CERTO|||A|223222|7|02|S
223223|PAGAMENTO POR MORTE - RENDA - CAPITALIZAÇÃO|||S|22322|6|02|S
2232231|RENDA VITALÍCIA|||A|223223|7|02|S
2232232|RENDA TEMPORÁRIA|||A|223223|7|02|S
2232233|RENDA POR PRAZO CERTO|||A|223223|7|02|S
223224|PAGAMENTO POR INVALIDEZ - RENDA - CAPITALIZAÇÃO|||S|22322|6|02|S
2232241|RENDA VITALÍCIA|||A|223224|7|02|S
2232242|RENDA TEMPORÁRIA|||A|223224|7|02|S
2232243|RENDA POR PRAZO CERTO|||A|223224|7|02|S
223225|PAGAMENTO POR SOBREVIVÊNCIA - RENDA - CAPITALIZAÇÃO|||S|22322|6|02|S
2232251|RENDA VITALÍCIA|||A|223225|7|02|S
2232252|RENDA TEMPORÁRIA|||A|223225|7|02|S
2232253|RENDA POR PRAZO CERTO|||A|223225|7|02|S
223228|OUTROS|||S|22322|6|02|S
2232281|OUTROS|||A|223228|7|02|S
22323|PROVISÃO DE RISCOS NÃO EXPIRADOS|||S|2232|5|02|S
223231|PAGAMENTO POR MORTE - REPARTIÇÃO SIMPLES|||S|22323|6|02|S
2232311|RISCOS RECEBIDOS|||A|223231|7|02|S
2232312|RISCOS VIGENTES NÃO EMITIDOS|||A|223231|7|02|S
223232|PAGAMENTO POR SOBREVIÊNCIA - RENDA - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|22323|6|02|S
2232321|RENDA VITALÍCIA|||S|223232|7|02|S
22323211|RISCOS RECEBIDOS|||A|2232321|8|02|S
22323212|RISCOS VIGENTES NÃO RECEBIDOS|||A|2232321|8|02|S
2232322|RENDA TEMPORÁRIA|||S|223232|7|02|S
22323221|RISCOS RECEBIDOS|||A|2232322|8|02|S
22323222|RISCOS VIGENTES NÃO RECEBIDOS|||A|2232322|8|02|S
2232323|RENDA POR PRAZO CERTO|||S|223232|7|02|S
22323231|RISCOS RECEBIDOS|||A|2232323|8|02|S
22323232|RISCOS VIGENTES NÃO RECEBIDOS|||A|2232323|8|02|S
223233|PAGAMENTO POR INVALIDEZ - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|22323|6|02|S
2232331|RENDA VITALÍCIA|||S|223233|7|02|S
22323311|RISCOS RECEBIDOS|||A|2232331|8|02|S
22323312|RISCOS VIGENTES NÃO RECEBIDOS|||A|2232331|8|02|S
2232332|RENDA TEMPORÁRIA|||S|223233|7|02|S
22323321|RISCOS RECEBIDOS|||A|2232332|8|02|S
22323322|RISCOS VIGENTES NÃO RECEBIDOS|||A|2232332|8|02|S
2232333|RENDA POR PRAZO CERTO|||S|223233|7|02|S
22323331|RISCOS RECEBIDOS|||A|2232333|8|02|S
22323332|RISCOS VIGENTES NÃO RECEBIDOS|||A|2232333|8|02|S
22324|PROVISÃO DE OSCILAÇÃO DE RISCOS|||S|2232|5|02|S
223241|PAGAMENTO POR MORTE - REPARTIÇÃO SIMPLES|||A|22324|6|02|S
223242|PAGAMENTO ÚNICO POR MORTE - CAPITALIZAÇÃO|||A|22324|6|02|S
223243|PAGAMENTO POR SOBREVIÊNCIA - RENDA - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|22324|6|02|S
2232431|RENDA VITALÍCIA|||A|223243|7|02|S
2232432|RENDA TEMPORÁRIA|||A|223243|7|02|S
2232433|RENDA POR PRAZO CERTO|||A|223243|7|02|S
223244|PAGAMENTO POR SOBREVIVÊNCIA - RENDA - CAPITALIZAÇÃO|||S|22324|6|02|S
2232441|RENDA VITALÍCIA|||A|223244|7|02|S
2232442|RENDA TEMPORÁRIA|||A|223244|7|02|S
2232443|RENDA POR PRAZO CERTO|||A|223244|7|02|S
223245|PAGAMENTO POR INVALIDEZ - RENDA - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|22324|6|02|S
2232451|RENDA VITALÍCIA|||A|223245|7|02|S
2232452|RENDA TEMPORÁRIA|||A|223245|7|02|S
2232453|RENDA POR PRAZO CERTO|||A|223245|7|02|S
223246|PAGAMENTO POR INVALIDEZ - RENDA - CAPITALIZAÇÃO|||S|22324|6|02|S
2232461|RENDA VITALÍCIA|||A|223246|7|02|S
2232462|RENDA TEMPORÁRIA|||A|223246|7|02|S
2232463|RENDA POR PRAZO CERTO|||A|223246|7|02|S
223247|PAGAMENTO POR MORTE - RENDA - CAPITALIZAÇÃO|||S|22324|6|02|S
2232471|RENDA VITALÍCIA|||A|223247|7|02|S
2232472|RENDA TEMPORÁRIA|||A|223247|7|02|S
2232473|RENDA POR PRAZO CERTO|||A|223247|7|02|S
22325|PROVISÃO DE EXCEDENTE FINANCEIRO|||S|2232|5|02|S
223251|SEGURO DE VIDA INDIVIDUAL|||A|22325|6|02|S
22327|PROVISÃO DE INSUFICIÊNCIA DE CONTRIBUIÇÕES|||S|2232|5|02|S
223271|DIRETO|||A|22327|6|02|S
223272|CO-SEGUROS ACEITOS|||A|22327|6|02|S
223273|RESSEGUROS|||S|22327|6|02|S
2232731|RESSEGURADORA LOCAL|||A|223273|7|02|S
2232732|RESSEGURADORA ADMITIDA|||A|223273|7|02|S
2232733|RESSEGURADORA EVENTUAL|||A|223273|7|02|S
223276|RETROCESSÕES|||S|22327|6|02|S
2232761|RESSEGURADORA LOCAL|||A|223276|7|02|S
2232762|RESSEGURADORA ADMITIDA|||A|223276|7|02|S
2232763|RESSEGURADORA EVENTUAL|||A|223276|7|02|S
223277|OPERAÇÕES NO EXTERIOR|||A|22327|6|02|S
223278|SUCURSAIS NO EXTERIOR|||A|22327|6|02|S
22328|OUTRAS PROVISÕES|||S|2232|5|02|S
223281|PROVISÃO DE EXCEDENTE TÉCNICO|||S|22328|6|02|S
2232811|PAGAMENTO ÚNICO POR MORTE - REPARTIÇÃO SIMPLES|||A|223281|7|02|S
2232812|PAGAMENTO ÚNICO POR MORTE - CAPITALIZAÇÃO|||A|223281|7|02|S
2232813|PAGAMENTO POR MORTE - RENDA - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|223281|7|02|S
22328131|RENDA VITALÍCIA|||A|2232813|8|02|S
22328132|RENDA TEMPORÁRIA|||A|2232813|8|02|S
22328133|RENDA POR PRAZO CERTO|||A|2232813|8|02|S
2232814|PAGAMENTO POR MORTE - RENDA - CAPITALIZAÇÃO|||S|223281|7|02|S
22328141|RENDA VITALÍCIA|||A|2232814|8|02|S
22328142|RENDA TEMPORÁRIA|||A|2232814|8|02|S
22328143|RENDA POR PRAZO CERTO|||A|2232814|8|02|S
2232815|PAGAMENTO POR INVALIDEZ - RENDA - REPARTIÇÃO DE CAPITAIS DE COBERTURA|||S|223281|7|02|S
22328151|RENDA VITALÍCIA|||A|2232815|8|02|S
22328152|RENDA TEMPORÁRIA|||A|2232815|8|02|S
22328153|RENDA POR PRAZO CERTO|||A|2232815|8|02|S
2232816|PAGAMENTO POR INVALIDEZ - RENDA - CAPITALIZAÇÃO|||S|223281|7|02|S
22328161|RENDA VITALÍCIA|||A|2232816|8|02|S
22328162|RENDA TEMPORÁRIA|||A|2232816|8|02|S
22328163|RENDA POR PRAZO CERTO|||A|2232816|8|02|S
2232817|PAGAMENTO POR SOBREVIVÊNCIA - RENDA - CAPITALIZAÇÃO|||S|223281|7|02|S
22328171|RENDA VITALÍCIA|||A|2232817|8|02|S
22328172|RENDA TEMPORÁRIA|||A|2232817|8|02|S
22328173|RENDA POR PRAZO CERTO|||A|2232817|8|02|S
223282|PROVISÃO DE OSCILAÇÃO FINANCEIRA|||S|22328|6|02|S
2232821|SEGUROS DE VIDA INDIVIDUAL|||A|223282|7|02|S
223283|PROVISÃO DE DESPESAS ADMINISTRATIVAS|||S|22328|6|02|S
2232831|DESPESAS ADMINISTRATIVAS|||A|223283|7|02|S
223288|OUTRAS PROVISÕES|||S|22328|6|02|S
2232881|OUTRAS PROVISÕES|||A|223288|7|02|S
2233|PROVISÕES TÉCNICAS - RESSEGURADORA|||S|223|4|02|S
22331|PROVISÃO DE PRÊMIOS NÃO GANHOS|||S|2233|5|02|S
223311|DIRETO|||S|22331|6|02|S
2233111|RISCOS EMTIDOS|||A|223311|7|02|S
2233112|RISCOS VIGENTES NÃO EMITIDOS|||A|223311|7|02|S
223312|RETROCESSÕES ACEITAS|||S|22331|6|02|S
2233121|RESSEGURADORA LOCAL|||A|223312|7|02|S
2233122|RESSEGURADORA ADMITIDA|||A|223312|7|02|S
2233123|RESSEGURADORA EVENTUAL|||A|223312|7|02|S
223317|OPERAÇÕES COM O EXTERIOR|||A|22331|6|02|S
223318|SUCURSAIS NO EXTERIOR|||A|22331|6|02|S
22331917|OPERAÇÕES NO EXTERIOR|||A|2233191|8|02|S
22331918|SUCURSAIS NO EXTERIOR|||A|2233191|8|02|S
22332|PROVISÃO PARA RISCOS EM CURSO|||S|2233|5|02|S
223321|DIRETO|||A|22332|6|02|S
223322|RETROCESSÕES ACEITAS|||S|22332|6|02|S
2233221|RESSEGURADORA LOCAL|||A|223322|7|02|S
2233222|RESSEGURADORA ADMITIDA|||A|223322|7|02|S
2233223|RESSEGURADORA EVENTUAL|||A|223322|7|02|S
223327|OPERAÇÕES COM O EXTERIOR|||A|22332|6|02|S
223328|SUCURSAIS NO EXTERIOR|||A|22332|6|02|S
22333|PROVISÃO DE BENEFÍCIOS A CONCEDER|||S|2233|5|02|S
223331|DIRETO|||S|22333|6|02|S
2233311|RENDA DE EVENTOS ALEATÓRIOS|||A|223331|7|02|S
2233312|REMISSÃO|||A|223331|7|02|S
2233318|OUTROS|||A|223331|7|02|S
223332|RETROCESSÕES ACEITAS|||S|22333|6|02|S
2233321|RESSEGURADORA LOCAL|||A|223332|7|02|S
2233322|RESSEGURADORA ADMITIDA|||A|223332|7|02|S
2233328|RESSEGURADORA EVENTUAL|||A|223332|7|02|S
223337|OPERAÇÕES COM O EXTERIOR|||A|22333|6|02|S
223338|SUCURSAIS NO EXTERIOR|||A|22333|6|02|S
22334|PROVISÃO DE BENEFÍCIOS CONCEDIDOS|||S|2233|5|02|S
223341|DIRETO|||A|22334|6|02|S
223342|RETROCESSÕES ACEITAS|||S|22334|6|02|S
2233421|RESSEGURADORA LOCAL|||A|223342|7|02|S
2233422|RESSEGURADORA ADMITIDA|||A|223342|7|02|S
2233423|RESSEGURADORA EVENTUAL|||A|223342|7|02|S
223347|OPERAÇÕES COM O EXTERIOR|||A|22334|6|02|S
223348|SUCURSAIS NO EXTERIOR|||A|22334|6|02|S
22335|PROVISÃO DE SINISTROS A LIQUIDAR|||S|2233|5|02|S
223351|ADMINISTRATIVAS|||S|22335|6|02|S
2233511|DIRETO|||A|223351|7|02|S
2233512|RETROCESSÕES ACEITAS|||S|223351|7|02|S
22335121|RESSEGURADORA LOCAL|||A|2233512|8|02|S
22335122|RESSEGURADORA ADMITIDA|||A|2233512|8|02|S
22335123|RESSEGURADORA EVENTUAL|||A|2233512|8|02|S
2233516|RECUPERAÇÃO SOBRE RETROCESSÕES CEDIDAS||31122008|S|223351|7|02|S
22335161|RESSEGURADORA LOCAL||31122008|A|2233516|8|02|S
22335162|RESSEGURADORA ADMITIDA||31122008|A|2233516|8|02|S
22335163|RESSEGURADORA EVENTUAL||31122008|A|2233516|8|02|S
2233517|OPERAÇÕES COM O EXTERIOR|||A|223351|7|02|S
2233518|SUCURSAIS NO EXTERIOR|||A|223351|7|02|S
223352|JUDICIAIS|||S|22335|6|02|S
2233521|DIRETO|||A|223352|7|02|S
2233522|RETROCESSÕES ACEITAS|||S|223352|7|02|S
22335221|RESSEGURADORA LOCAL|||A|2233522|8|02|S
22335222|RESSEGURADORA ADMITIDA|||A|2233522|8|02|S
22335223|RESSEGURADORA EVENTUAL|||A|2233522|8|02|S
2233526|RECUPERAÇÃO SOBRE RETROCESSÕES CEDIDAS||31122008|S|223352|7|02|S
22335261|RESSEGURADORA LOCAL||31122008|A|2233526|8|02|S
22335262|RESSEGURADORA ADMITIDA||31122008|A|2233526|8|02|S
22335263|RESSEGURADORA EVENTUAL||31122008|A|2233526|8|02|S
2233527|OPERAÇÕES COM O EXTERIOR|||A|223352|7|02|S
2233528|SUCURSAIS NO EXTERIOR|||A|223352|7|02|S
22336|PROVISÃO DE IBNER|||S|2233|5|02|S
223361|ADMINISTRATIVAS|||S|22336|6|02|S
2233611|DIRETO|||A|223361|7|02|S
2233612|RETROCESSÃO ACEITAS|||S|223361|7|02|S
22336121|RESSEGURADORA LOCAL|||A|2233612|8|02|S
22336122|RESSEGURADORA ADMITIDA|||A|2233612|8|02|S
22336123|RESSEGURADORA EVENTUAL|||A|2233612|8|02|S
2233616|RECUPERAÇÕES SOBRE RETROCESSÕES CEDIDAS||31122008|S|223361|7|02|S
22336161|RESSEGURADORA LOCAL||31122008|A|2233616|8|02|S
22336162|RESSEGURADORA ADMITIDA||31122008|A|2233616|8|02|S
22336163|RESSEGURADORA EVENTUAL||31122008|A|2233616|8|02|S
2233617|OPERAÇÕES COM O EXTERIOR|||A|223361|7|02|S
2233618|SUCURSAIS NO EXTERIOR|||A|223361|7|02|S
223362|JUDICIAIS|||S|22336|6|02|S
2233621|DIRETO|||A|223362|7|02|S
2233622|RETROCESSÕES ACEITAS|||S|223362|7|02|S
22336221|RESSEGURADORA LOCAL|||A|2233622|8|02|S
22336222|RESSEGURADORA ADMITIDA|||A|2233622|8|02|S
22336223|RESSEGURADORA EVENTUAL|||A|2233622|8|02|S
2233626|RECUPERAÇÕES SOBRE RETROCESSÕES CEDIDAS||31122008|S|223362|7|02|S
22336261|RESSEGURADORA LOCAL||31122008|A|2233626|8|02|S
22336262|RESSEGURADORA ADMITIDA||31122008|A|2233626|8|02|S
22336263|RESSEGURADORA EVENTUAL||31122008|A|2233626|8|02|S
2233627|OPERAÇÕES COM O EXTERIOR|||A|223362|7|02|S
2233628|SUCURSAIS NO EXTERIOR|||A|223362|7|02|S
22337|PROVISÃO DE SINISTROS OCORRIDOS MAS NÃO AVISADOS|||S|2233|5|02|S
223371|DIRETO|||A|22337|6|02|S
223372|RETROCESSÕES ACEITAS|||S|22337|6|02|S
2233721|RESSEGURADORA LOCAL|||A|223372|7|02|S
2233722|RESSEGURADORA ADMITIDA|||A|223372|7|02|S
2233723|RESSEGURADORA EVENTUAL|||A|223372|7|02|S
223377|OPERAÇÕES NO EXTERIOR|||A|22337|6|02|S
223378|SUCURSAIS NO EXTERIOR|||A|22337|6|02|S
22338|PROVISÃO PARA PREJUÍZOS NOS CONTRATOS DE RETROCESSÕES COM O EXTERIOR|||S|2233|5|02|S
223381|PROVISÃO PARA PREJUÍZOS NOS CONTRATOS DE RETROCESSÕES COM O EXTERIOR|||A|22338|6|02|S
22339|OUTRAS PROVISÕES|||S|2233|5|02|S
223391|PROVISÃO COMPLEMENTAR DE PRÊMIOS|||S|22339|6|02|S
2233911|DIRETO|||A|223391|7|02|S
2233912|RETROCESSÕES ACEITAS|||S|223391|7|02|S
22339121|RESSEGURADORA LOCAL|||A|2233912|8|02|S
22339122|RESSEGURADORA ADMITIDA|||A|2233912|8|02|S
22339123|RESSEGURADORA EVENTUAL|||A|2233912|8|02|S
223392|PROVISÃO DE OSCILAÇÃO DE RISCOS|||S|22339|6|02|S
2233921|DIRETO|||A|223392|7|02|S
2233922|RETROCESSÕES ACEITAS|||S|223392|7|02|S
22339221|RESSEGURADORA LOCAL|||A|2233922|8|02|S
22339222|RESSEGURADORA ADMITIDA|||A|2233922|8|02|S
22339223|RESSEGURADORA EVENTUAL|||A|2233922|8|02|S
2233927|OPERAÇÕES NO EXTERIOR|||A|223392|7|02|S
2233928|SUCURSAIS NO EXTERIOR|||A|223392|7|02|S
223393|PROVISÃO DE EXCEDENTES TÉCNICOS|||S|22339|6|02|S
2233931|DIRETO|||A|223393|7|02|S
2233932|RETROCESSÕES ACEITAS|||S|223393|7|02|S
22339321|RESSEGURADORA LOCAL|||A|2233932|8|02|S
22339322|RESSEGURADORA ADMITIDA|||A|2233932|8|02|S
22339323|RESSEGURADORA EVENTUAL|||A|2233932|8|02|S
2233937|OPERAÇÕES NO EXTERIOR|||A|223393|7|02|S
2233938|SUCURSAIS NO EXTERIOR|||A|223393|7|02|S
223394|PROVISÃO DE EXCEDENTES FINANCEIROS|||S|22339|6|02|S
2233941|DIRETO|||A|223394|7|02|S
2233942|RETROCESSÕES ACEITAS|||S|223394|7|02|S
22339421|RESSEGURADORA LOCAL|||A|2233942|8|02|S
22339422|RESSEGURADORA ADMITIDA|||A|2233942|8|02|S
22339423|RESSEGURADORA EVENTUAL|||A|2233942|8|02|S
2233947|OPERAÇÕES NO EXTERIOR|||A|223394|7|02|S
2233948|SUCURSAIS NO EXTERIOR|||A|223394|7|02|S
223398|OUTRAS PROVISÕES|||S|22339|6|02|S
2233981|DIRETO|||A|223398|7|02|S
2233982|RETROCESSÕES ACEITAS|||S|223398|7|02|S
22339821|RESSEGURADORA LOCAL|||A|2233982|8|02|S
22339822|RESSEGURADORA ADMITIDA|||A|2233982|8|02|S
22339823|RESSEGURADORA EVENTUAL|||A|2233982|8|02|S
2233987|OPERAÇÕES NO EXTERIOR|||A|223398|7|02|S
2233988|SUCURSAIS NO EXTERIOR|||A|223398|7|02|S
224|PROVISÕES TÉCNICAS - PREVIDÊNCIA COMPLEMENTAR|||S|22|3|02|S
2241|PLANOS BLOQUEADOS|||S|224|4|02|S
22411|PROVISÃO MATEMÁTICA DE BENEFÍCIOS A CONCEDER|||S|2241|5|02|S
