id;Versao;REG;Ordem;Campo;CampoUnico;Descricao;Tipo;Tamanho;Decimal;Relevante
2215;8.00;K990;2;QTD_LIN_K;K990_QTD_LIN_K;Quantidade total de linhas do Bloco K.;N;-;-;TRUE
2216;8.00;9001;1;REG;9001_REG;Texto fixo contendo 9001.;C;4;-;TRUE
2217;8.00;9001;2;IND_DAD;9001_IND_DAD;"Indicador de movimento: 0 – com dados; 1 – sem dados";N;1;-;TRUE
2218;8.00;9900;1;REG;9900_REG;Texto fixo contendo 9900.;C;4;-;TRUE
2219;8.00;9900;2;REG_BLC;9900_REG_BLC;Registro que será totalizado no próximo campo;C;4;-;TRUE
2220;8.00;9900;3;QTD_REG_BLC;9900_QTD_REG_BLC;Total de registros do tipo informado no campo anterior;N;-;-;TRUE
2221;8.00;9990;1;REG;9990_REG;Texto fixo contendo 9990.;C;4;-;TRUE
2222;8.00;9990;2;QTD_LIN_9;9990_QTD_LIN_9;Quantidade total de linhas do Bloco 9.;N;-;-;TRUE
2223;8.00;9999;1;REG;9999_REG;Texto fixo contendo 9999.;C;4;-;TRUE
2224;8.00;9999;2;QTD_LIN;9999_QTD_LIN;Quantidade total de linhas do arquivo digital.;N;-;-;TRUE
2225;9.00;0000;1;REG;0000_REG;Texto fixo contendo 0000.;C;4;-;TRUE
2226;9.00;0000;2;LECD;0000_LECD;Texto fixo contendo LECD.;C;4;-;TRUE
2227;9.00;0000;3;DT_INI;0000_DT_INI;Data inicial das informações contidas no arquivo.;N;8;-;TRUE
2228;9.00;0000;4;DT_FIN;0000_DT_FIN;Data final das informações contidas no arquivo.;N;8;-;TRUE
2229;9.00;0000;5;NOME;0000_NOME;Nome empresarial da pessoa jurídica.;C;-;-;TRUE
2230;9.00;0000;6;CNPJ;0000_CNPJ;Número de inscrição da pessoa jurídica no CNPJ.;N;14;-;TRUE
2231;9.00;0000;7;UF;0000_UF;Sigla da unidade da federação da pessoa jurídica.;C;2;-;TRUE
2232;9.00;0000;8;IE;0000_IE;Inscrição Estadual da pessoa jurídica.;C;-;-;TRUE
2233;9.00;0000;9;COD_MUN;0000_COD_MUN;Código do município do domicílio fiscal da pessoa jurídica, conforme tabela do IBGE – Instituto Brasileiro de Geografia e Estatística.;N;7;-;TRUE
2234;9.00;0000;10;IM;0000_IM;Inscrição Municipal da pessoa jurídica.;C;-;-;TRUE
2235;9.00;0000;11;IND_SIT_ESP;0000_IND_SIT_ESP;Indicador de situação especial (conforme tabela publicada pelo Sped).;N;1;-;TRUE
2236;9.00;0000;12;IND_SIT_INI_PER;0000_IND_SIT_INI_PER;Indicador de situação no início do período (conforme tabela publicada pelo Sped).;N;1;-;TRUE
2237;9.00;0000;13;IND_NIRE;0000_IND_NIRE;"Indicador de existência de NIRE:
0 – Empresa não possui registro na Junta Comercial (não possui NIRE)
1 – Empresa possui registro na Junta Comercial (possui NIRE)";N;1;-;TRUE
2238;9.00;0000;14;IND_FIN_ESC;0000_IND_FIN_ESC;"Indicador de finalidade da escrituração:
0 - Original
1 - Substituta";N;1;-;TRUE
2239;9.00;0000;15;COD_HASH_SUB;0000_COD_HASH_SUB;Hash da escrituração substituída.;C;40;-;TRUE
2240;9.00;0000;16;IND_GRANDE_PORTE;0000_IND_GRANDE_PORTE;"Indicador de entidade sujeita a auditoria independente:
0 – Empresa não é entidade sujeita a auditoria independente.
1 – Empresa é entidade sujeita a auditoria independente – Ativo Total superior a R$ 240.000.000,00 ou Receita Bruta Anual superior R$300.000.000,00.";N;1;-;TRUE
2241;9.00;0000;17;TIP_ECD;0000_TIP_ECD;"Indicador do tipo de ECD:
0 – ECD de empresa não participante de SCP como sócio ostensivo.
1 – ECD de empresa participante de SCP como sócio ostensivo.
2 – ECD da SCP.";N;1;-;TRUE
2242;9.00;0000;18;COD_SCP;0000_COD_SCP;CNPJ da SCP;N;14;-;TRUE
2243;9.00;0000;19;IDENT_MF;0000_IDENT_MF;Identificação de moeda funcional: Indica que a escrituração abrange valores com base na moeda funcional;C;1;-;TRUE
2244;9.00;0000;20;IND_ESC_CONS;0000_IND_ESC_CONS;"Escriturações Contábeis Consolidadas: S - Sim; N - Não";C;1;-;TRUE
2245;9.00;0000;21;IND_CENTRALIZADA;0000_IND_CENTRALIZADA;Indicador da modalidade de escrituração centralizada ou descentralizada: 0 – Escrituração Centralizada 1 – Escrituração Descentralizada;N;1;-;FALSE
2246;9.00;0000;22;IND_MUDANC_PC;0000_IND_MUDANC_PC;Indicador de mudança de plano de contas: 0 – Não houve mudança no plano de contas. 1 – Houve mudança no plano de contas.;N;1;-;TRUE
2247;9.00;0000;23;COD_PLAN_REF;0000_COD_PLAN_REF;Código do Plano de Contas Referencial que será utilizado para o mapeamento de todas as contas analíticas: 1 – PJ em Geral – Lucro Real 2 – PJ em Geral – Lucro Presumido 3 – Financeiras – Lucro Real 4 – Seguradoras – Lucro Real 5 – Imunes e Isentas em Geral 6 – Imunes e Isentas – Financeiras 7 – Imunes e Isentas – Seguradoras 8 – Entidades Fechadas de Previdência Complementar 9 – Partidos Políticos 10 – Financeiras – Lucro Presumido;C;2;-;TRUE
2248;9.00;0001;1;REG;0001_REG;Texto fixo contendo 0001.;C;4;-;TRUE
2249;9.00;0001;2;IND_DAD;0001_IND_DAD;"Indicador de movimento: 0 - Bloco com dados informados; 1 - Sem dados";N;1;-;TRUE
2250;9.00;0007;1;REG;0007_REG;Texto fixo contendo 0007.;C;4;-;TRUE
2251;9.00;0007;2;COD_ENT_REF;0007_COD_ENT_REF;Código da instituição responsável pela administração do cadastro (tabela publicada pelo Sped);C;-;-;TRUE
2252;9.00;0007;3;COD_INSCR;0007_COD_INSCR;Código cadastral da pessoa jurídica na instituição identificada no campo 02;C;-;-;TRUE
2253;9.00;0020;1;REG;0020_REG;Texto fixo contendo 0020.;C;4;-;TRUE
2254;9.00;0020;2;IND_DEC;0020_IND_DEC;Indicador de descentralização (0 - matriz, 1 - filial);N;1;-;TRUE
2255;9.00;0020;3;CNPJ;0020_CNPJ;CNPJ da unidade informada;N;14;-;TRUE
2256;9.00;0020;4;UF;0020_UF;Sigla da UF;C;2;-;TRUE
2257;9.00;0020;5;IE;0020_IE;Inscrição Estadual;C;-;-;TRUE
2258;9.00;0020;6;COD_MUN;0020_COD_MUN;Código do município (IBGE);N;7;-;TRUE
2259;9.00;0020;7;IM;0020_IM;Inscrição Municipal;C;-;-;TRUE
2260;9.00;0020;8;NIRE;0020_NIRE;Número de identificação na Junta Comercial;N;11;-;TRUE
2261;9.00;0035;1;REG;0035_REG;Texto fixo contendo 0035.;C;4;-;TRUE
2262;9.00;0035;2;COD_SCP;0035_COD_SCP;CNPJ da SCP;C;14;-;TRUE
2263;9.00;0035;3;NOME_SCP;0035_NOME_SCP;Nome da SCP;C;-;-;TRUE
2264;9.00;0150;1;REG;0150_REG;Texto fixo contendo 0150.;C;4;-;TRUE
2265;9.00;0150;2;COD_PART;0150_COD_PART;Código do participante;C;-;-;TRUE
2266;9.00;0150;3;NOME;0150_NOME;Nome do participante;C;-;-;TRUE
2267;9.00;0150;4;COD_PAIS;0150_COD_PAIS;Código do país (BACEN);N;5;-;TRUE
2268;9.00;0150;5;CNPJ;0150_CNPJ;CNPJ do participante;N;14;-;TRUE
2269;9.00;0150;6;CPF;0150_CPF;CPF do participante;N;11;-;TRUE
2270;9.00;0150;7;NIT;0150_NIT;Número de Identificação do Trabalhador;N;-;-;TRUE
2271;9.00;0150;8;UF;0150_UF;UF do participante;C;2;-;TRUE
2272;9.00;0150;9;IE;0150_IE;Inscrição Estadual;C;-;-;TRUE
2273;9.00;0150;10;IE_ST;0150_IE_ST;IE na UF do destinatário (substituto tributário);C;-;-;TRUE
2274;9.00;0150;11;COD_MUN;0150_COD_MUN;Código do município;N;7;-;TRUE
2275;9.00;0150;12;IM;0150_IM;Inscrição Municipal;C;-;-;TRUE
2276;9.00;0150;13;SUFRAMA;0150_SUFRAMA;Número de inscrição na SUFRAMA;C;-;-;TRUE
2277;9.00;0180;1;REG;0180_REG;Texto fixo contendo 0180.;C;4;-;TRUE
2278;9.00;0180;2;COD_REL;0180_COD_REL;Código do relacionamento (conforme tabela do Sped);N;2;-;TRUE
2279;9.00;0180;3;DT_INI_REL;0180_DT_INI_REL;Data de início do relacionamento;N;8;-;TRUE
2280;9.00;0180;4;DT_FIN_REL;0180_DT_FIN_REL;Data de fim do relacionamento (se houver);N;8;-;TRUE
2281;9.00;0990;1;REG;0990_REG;Texto fixo contendo 0990.;C;4;-;TRUE
2282;9.00;0990;2;QTD_LIN_0;0990_QTD_LIN_0;Quantidade total de linhas do Bloco 0;N;-;-;TRUE
2283;9.00;I001;1;REG;I001_REG;Texto fixo contendo I001.;C;4;-;TRUE
2284;9.00;I001;2;IND_DAD;I001_IND_DAD;Indicador de movimento:;N;1;-;TRUE
2285;9.00;I010;1;REG;I010_REG;Texto fixo contendo I010.;C;4;-;TRUE
2286;9.00;I010;2;IND_ESC;I010_IND_ESC;Indicador da forma de escrituração contábil:G - Livro Diário (Completo sem escrituração auxiliar).R - Livro Diário com Escrituração Resumida (com escrituração auxiliar).A - Livro Diário Auxiliar ao Diário com Escrituração Resumida.B - Livro Balancetes Diários e Balanços.Z - Razão Auxiliar (Livro Contábil Auxiliar conforme leiaute definido nos registros I500 a I555).;C;1;-;TRUE
2287;9.00;I010;3;COD_VER_LC;I010_COD_VER_LC;Código da versão do leiaute contábil.;C;-;-;TRUE
2288;9.00;I012;1;REG;I012_REG;Texto fixo contendo I012.;C;4;-;TRUE
2289;9.00;I012;2;NUM_ORD;I012_NUM_ORD;Número de ordem do instrumento associado.;N;-;-;TRUE
2290;9.00;I012;3;NAT_LIVR;I012_NAT_LIVR;"Natureza do livro associado; finalidade a que se destina o instrumento.";C;80;-;TRUE
2291;9.00;I012;4;TIPO;I012_TIPO;Tipo de escrituração do livro associado: 0 – digital (incluído no Sped), 1 – outros.;N;1;-;TRUE
2292;9.00;I012;5;COD_HASH_AUX;I012_COD_HASH_AUX;Código Hash do arquivo correspondente ao livro auxiliar utilizado na assinatura digital.;C;40;-;TRUE
2293;9.00;I015;1;REG;I015_REG;Texto fixo contendo I015.;C;4;-;TRUE
2294;9.00;I015;2;COD_CTA_RES;I015_COD_CTA_RES;Código da(s) conta(s) analítica(s) do Livro Diário com Escrituração Resumida (R) que recebe os lançamentos globais.;C;-;-;TRUE
2295;9.00;I020;1;REG;I020_REG;Texto fixo contendo I020.;C;4;-;TRUE
2296;9.00;I020;2;REG_COD;I020_REG_COD;Código do registro que recepciona o campo adicional.;C;4;-;TRUE
2297;9.00;I020;3;NUM_AD;I020_NUM_AD;Número sequencial do campo adicional.;N;-;-;TRUE
2298;9.00;I020;4;CAMPO;I020_CAMPO;Nome do campo adicional.;C;-;-;TRUE
2299;9.00;I020;5;DESCRIÇÃO;I020_DESCRIÇÃO;Descrição do campo adicional.;C;-;-;TRUE
2300;9.00;I020;6;TIPO;I020_TIPO;"Indicação do tipo de dado (N: numérico; C: caractere).";C;-;-;TRUE
2301;9.00;I030;1;REG;I030_REG;Texto fixo contendo I030.;C;4;-;TRUE
2302;9.00;I030;2;DNRC_ABERT;I030_DNRC_ABERT;Texto fixo contendo TERMO DE ABERTURA.;C;17;-;TRUE
2303;9.00;I030;3;NUM_ORD;I030_NUM_ORD;Número de ordem do instrumento de escrituração.;N;-;-;TRUE
2304;9.00;I030;4;NAT_LIVR;I030_NAT_LIVR;"Natureza do livro; finalidade a que se destina o instrumento.";C;80;-;TRUE
2305;9.00;I030;5;QTD_LIN;I030_QTD_LIN;Quantidade total de linhas do arquivo digital.;N;-;-;TRUE
2306;9.00;I030;6;NOME;I030_NOME;Nome empresarial.;C;-;-;TRUE
2307;9.00;I030;7;NIRE;I030_NIRE;Número de Identificação do Registro de Empresas da Junta Comercial.;N;11;-;TRUE
2308;9.00;I030;8;CNPJ;I030_CNPJ;Número de inscrição no CNPJ.;N;14;-;TRUE
2309;9.00;I030;9;DT_ARQ;I030_DT_ARQ;Data do arquivamento dos atos constitutivos.;N;8;-;TRUE
2310;9.00;I030;10;DT_ARQ_CONV;I030_DT_ARQ_CONV;Data de arquivamento do ato de conversão de sociedade simples em empresária.;N;8;-;TRUE
2311;9.00;I030;11;DESC_MUN;I030_DESC_MUN;Município.;C;-;-;TRUE
2312;9.00;I030;12;DT_EX_SOCIAL;I030_DT_EX_SOCIAL;Data de encerramento do exercício social.;N;8;-;TRUE
2313;9.00;I050;1;REG;I050_REG;Texto fixo contendo I050.;C;4;-;TRUE
2314;9.00;I050;2;DT_ALT;I050_DT_ALT;Data da inclusão/alteração.;N;8;-;TRUE
2315;9.00;I050;3;COD_NAT;I050_COD_NAT;Código da natureza da conta/grupo de contas, conforme tabela publicada.;C;2;-;TRUE
2316;9.00;I050;4;IND_CTA;I050_IND_CTA;"Indicador do tipo de conta: S - Sintética; A - Analítica.";C;1;-;TRUE
2317;9.00;I050;5;NIVEL;I050_NIVEL;Nível da conta analítica/grupo de contas.;N;-;-;TRUE
2318;9.00;I050;6;COD_CTA;I050_COD_CTA;Código da conta analítica/grupo de contas.;C;-;-;TRUE
2319;9.00;I050;7;COD_CTA_SUP;I050_COD_CTA_SUP;Código da conta sintética/grupo de contas de nível imediatamente superior.;C;-;-;TRUE
2320;9.00;I050;8;CTA;I050_CTA;Nome da conta analítica/grupo de contas.;C;-;-;TRUE
2321;9.00;I051;1;REG;I051_REG;Texto fixo contendo I051.;C;4;-;TRUE
2322;9.00;I051;2;COD_CCUS;I051_COD_CCUS;Código do centro de custo.;C;-;-;TRUE
2323;9.00;I051;3;COD_CTA_REF;I051_COD_CTA_REF;Código da conta de acordo com o plano de contas referencial, conforme tabela publicada pelos órgãos indicados no campo COD_PLAN_REF do registro 0000.;C;-;-;TRUE
2324;9.00;I052;1;REG;I052_REG;Texto fixo contendo I052.;C;4;-;TRUE
2325;9.00;I052;2;COD_CCUS;I052_COD_CCUS;Código do centro de custo.;C;-;-;TRUE
2326;9.00;I052;3;COD_AGL;I052_COD_AGL;Código de aglutinação utilizado nas demonstrações contábeis do bloco J.;C;-;-;TRUE
2327;9.00;I053;1;REG;I053_REG;Texto fixo contendo I053.;C;4;-;TRUE
2328;9.00;I053;2;COD_IDT;I053_COD_IDT;Código de identificação do grupo de conta-subconta(s).;C;6;-;TRUE
2329;9.00;I053;3;COD_CNT_CORR;I053_COD_CNT_CORR;Código da subconta correlata (deve estar no plano de contas e só pode estar relacionada a um único grupo).;C;-;-;TRUE
2330;9.00;I053;4;NAT_SUB_CNT;I053_NAT_SUB_CNT;Natureza da subconta correlata (conforme tabela de natureza da subconta publicada no Sped).;C;2;-;TRUE
2331;9.00;I075;1;REG;I075_REG;Texto fixo contendo I075.;C;4;-;TRUE
2332;9.00;I075;2;COD_HIST;I075_COD_HIST;Código do histórico padronizado.;C;-;-;TRUE
2333;9.00;I075;3;DESCR_HIST;I075_DESCR_HIST;Descrição do histórico padronizado.;C;-;-;TRUE
2334;9.00;I100;1;REG;I100_REG;Texto fixo contendo I100.;C;4;-;TRUE
2335;9.00;I100;2;DT_ALT;I100_DT_ALT;Data da inclusão/alteração.;N;8;-;TRUE
2336;9.00;I100;3;COD_CCUS;I100_COD_CCUS;Código do centro de custos.;C;-;-;TRUE
2337;9.00;I100;4;CCUS;I100_CCUS;Nome do centro de custos.;C;-;-;TRUE
2338;9.00;I150;1;REG;I150_REG;Texto fixo contendo I150.;C;4;-;TRUE
2339;9.00;I150;2;DT_INI;I150_DT_INI;Data de início do período.;N;8;-;TRUE
2340;9.00;I150;3;DT_FIN;I150_DT_FIN;Data de fim do período.;N;8;-;TRUE
2341;9.00;I155;1;REG;I155_REG;Texto fixo contendo I155.;C;4;-;TRUE
2342;9.00;I155;2;COD_CTA;I155_COD_CTA;Código da conta analítica.;C;-;-;TRUE
2343;9.00;I155;3;COD_CCUS;I155_COD_CCUS;Código do centro de custos.;C;-;-;TRUE
2344;9.00;I155;4;VL_SLD_INI;I155_VL_SLD_INI;Valor do saldo inicial do período.;N;19;2;TRUE
2345;9.00;I155;5;IND_DC_INI;I155_IND_DC_INI;Indicador da situação do saldo inicial: D/C;C;1;-;TRUE
2346;9.00;I155;6;VL_DEB;I155_VL_DEB;Valor total dos débitos do período.;N;19;2;TRUE
2347;9.00;I155;7;VL_CRED;I155_VL_CRED;Valor total dos créditos do período.;N;19;2;TRUE
2348;9.00;I155;8;VL_SLD_FIN;I155_VL_SLD_FIN;Valor do saldo final do período.;N;19;2;TRUE
2349;9.00;I155;9;IND_DC_FIN;I155_IND_DC_FIN;Indicador da situação do saldo final: D/C;C;1;-;TRUE
2350;9.00;I155;10;VL_SLD_INI_MF;I155_VL_SLD_INI_MF;Valor do saldo inicial do período em MF.;N;19;2;TRUE
2351;9.00;I155;11;IND_DC_INI_MF;I155_IND_DC_INI_MF;Indicador da situação inicial em MF: D/C;C;1;-;TRUE
2352;9.00;I155;12;VL_DEB_MF;I155_VL_DEB_MF;Valor total dos débitos em MF.;N;19;2;TRUE
2353;9.00;I155;13;VL_CRED_MF;I155_VL_CRED_MF;Valor total dos créditos em MF.;N;19;2;TRUE
2354;9.00;I155;14;VL_SLD_FIN_MF;I155_VL_SLD_FIN_MF;Valor do saldo final do período em MF.;N;19;2;TRUE
2355;9.00;I155;15;IND_DC_FIN_MF;I155_IND_DC_FIN_MF;Indicador da situação final em MF: D/C;C;1;-;TRUE
2356;9.00;I157;1;REG;I157_REG;Texto fixo contendo I157.;C;4;-;TRUE
2357;9.00;I157;2;COD_CTA;I157_COD_CTA;Código da conta analítica do plano de contas anterior.;C;-;-;TRUE
2358;9.00;I157;3;COD_CCUS;I157_COD_CCUS;Código do centro de custos do plano de contas anterior.;C;-;-;TRUE
2359;9.00;I157;4;VL_SLD_INI;I157_VL_SLD_INI;Valor do saldo inicial do período.;N;19;2;TRUE
2360;9.00;I157;5;IND_DC_INI;I157_IND_DC_INI;"Indicador da situação do saldo inicial: D - Devedor; C - Credor.";C;1;-;TRUE
2361;9.00;I157;6;VL_SLD_INI_MF;I157_VL_SLD_INI_MF;Valor do saldo inicial do período em moeda funcional, convertido em reais.;N;19;2;TRUE
2362;9.00;I157;7;IND_DC_INI_MF;I157_IND_DC_INI_MF;Indicador da situação do saldo inicial em moeda funcional: D ou C.;C;1;-;TRUE
2363;9.00;I200;1;REG;I200_REG;Texto fixo contendo I200.;C;4;-;TRUE
2364;9.00;I200;2;NUM_LCTO;I200_NUM_LCTO;Número ou Código de identificação único do lançamento contábil.;C;-;-;TRUE
2365;9.00;I200;3;DT_LCTO;I200_DT_LCTO;Data do lançamento.;N;8;-;TRUE
2366;9.00;I200;4;VL_LCTO;I200_VL_LCTO;Valor do lançamento.;N;19;2;TRUE
2367;9.00;I200;5;IND_LCTO;I200_IND_LCTO;"Indicador do tipo de lançamento: N – Lançamento normal; E – Lançamento de encerramento de contas de resultado.";C;1;-;TRUE
2368;9.00;I200;6;DT_LCTO_EXT;I200_DT_LCTO_EXT;Data de ocorrência dos fatos objeto do lançamento extemporâneo.;N;8;-;TRUE
2369;9.00;I200;7;VL_LCTO_MF;I200_VL_LCTO_MF;Valor do lançamento em moeda funcional, convertido para reais.;N;19;2;TRUE
2370;9.00;I250;1;REG;I250_REG;Texto fixo contendo I250.;C;4;-;TRUE
2371;9.00;I250;2;COD_CTA;I250_COD_CTA;Código da conta analítica debitada/creditada.;C;-;-;TRUE
2372;9.00;I250;3;COD_CCUS;I250_COD_CCUS;Código do centro de custos.;C;-;-;TRUE
2373;9.00;I250;4;VL_DC;I250_VL_DC;Valor da partida.;N;19;2;TRUE
2374;9.00;I250;5;IND_DC;I250_IND_DC;"Indicador da natureza da partida:D - Débito;C - Crédito.";C;1;-;TRUE
2375;9.00;I250;6;NUM_ARQ;I250_NUM_ARQ;Número, código ou caminho de localização dos documentos arquivados.;C;-;-;TRUE
2376;9.00;I250;7;COD_HIST_PAD;I250_COD_HIST_PAD;Código do histórico padronizado, conforme tabela I075.;C;-;-;TRUE
2377;9.00;I250;8;HIST;I250_HIST;Histórico completo da partida ou histórico complementar.;C;65535;-;TRUE
2378;9.00;I250;9;COD_PART;I250_COD_PART;Código de identificação do participante na partida conforme tabela 0150 (preencher somente se identificado no registro 0180).;C;-;-;TRUE
2379;9.00;I250;10;VL_DC_MF;I250_VL_DC_MF;Valor da partida em moeda funcional, convertido para reais.;N;19;2;TRUE
2380;9.00;I250;11;IND_DC_MF;I250_IND_DC_MF;"Indicador da natureza da partida em moeda funcional:D - Débito;C - Crédito.";C;1;-;TRUE
2381;9.00;I300;1;REG;I300_REG;Texto fixo contendo I300.;C;4;-;TRUE
2382;9.00;I300;2;DT_BCTE;I300_DT_BCTE;Data do balancete.;N;8;-;TRUE
2383;9.00;I310;1;REG;I310_REG;Texto fixo contendo I310.;C;4;-;TRUE
2384;9.00;I310;2;COD_CTA;I310_COD_CTA;Código da conta analítica debitada/creditada.;C;-;-;TRUE
2385;9.00;I310;3;COD_CCUS;I310_COD_CCUS;Código do centro de custos.;C;-;-;TRUE
2386;9.00;I310;4;VAL_DEBD;I310_VAL_DEBD;Total dos débitos do dia.;N;19;2;TRUE
2387;9.00;I310;5;VAL_CREDD;I310_VAL_CREDD;Total dos créditos do dia.;N;19;2;TRUE
2388;9.00;I310;6;VAL_DEB_MF;I310_VAL_DEB_MF;Total dos débitos do dia em moeda funcional, convertido para reais.;N;19;2;TRUE
2389;9.00;I310;7;VAL_CRED_MF;I310_VAL_CRED_MF;Total dos créditos do dia em moeda funcional, convertido para reais.;N;19;2;TRUE
2390;9.00;I350;1;REG;I350_REG;Texto fixo contendo I350.;C;4;-;TRUE
2391;9.00;I350;2;DT_RES;I350_DT_RES;Data da apuração do resultado.;N;8;-;TRUE
2392;9.00;I355;1;REG;I355_REG;Texto fixo contendo I355.;C;4;-;TRUE
2393;9.00;I355;2;COD_CTA;I355_COD_CTA;Código da conta analítica de resultado.;C;-;-;TRUE
2394;9.00;I355;3;COD_CCUS;I355_COD_CCUS;Código do centro de custos.;C;-;-;TRUE
2395;9.00;I355;4;VL_CTA;I355_VL_CTA;Valor do saldo final antes do lançamento de encerramento.;N;19;2;TRUE
2396;9.00;I355;5;IND_DC;I355_IND_DC;"Indicador da situação do saldo final: D - Devedor; C - Credor.";C;1;-;TRUE
2397;9.00;I355;6;VL_CTA_MF;I355_VL_CTA_MF;Valor do saldo final antes do lançamento de encerramento em moeda funcional.;N;19;2;TRUE
2398;9.00;I355;7;IND_DC_MF;I355_IND_DC_MF;"Indicador da situação do saldo final em moeda funcional: D - Devedor; C - Credor.";C;1;-;TRUE
2399;9.00;I500;1;REG;I500_REG;Texto fixo contendo I500.;C;4;-;TRUE
2400;9.00;I500;2;TAM_FONTE;I500_TAM_FONTE;Tamanho da fonte.;N;2;-;TRUE
2401;9.00;I510;1;REG;I510_REG;Texto fixo contendo I510.;C;4;-;TRUE
2402;9.00;I510;2;NM_CAMPO;I510_NM_CAMPO;Nome do campo, sem espaços em branco ou caractere especial.;C;16;-;TRUE
2403;9.00;I510;3;DESC_CAMPO;I510_DESC_CAMPO;Descrição do campo (utilizada na visualização do Livro Auxiliar);C;50;-;TRUE
2404;9.00;I510;4;TIPO_CAMPO;I510_TIPO_CAMPO;"Tipo do campo: N – Numérico; C – Caractere.";C;1;-;TRUE
2405;9.00;I510;5;TAM_CAMPO;I510_TAM_CAMPO;Tamanho do campo.;N;3;-;TRUE
2406;9.00;I510;6;DEC_CAMPO;I510_DEC_CAMPO;Quantidade de casas decimais para campos tipo N.;N;2;-;TRUE
2407;9.00;I510;7;COL_CAMPO;I510_COL_CAMPO;Largura da coluna no relatório (em quantidade de caracteres).;N;3;-;TRUE
2408;9.00;I550;1;REG;I550_REG;Texto fixo contendo I550.;C;4;-;TRUE
2409;9.00;I550;--;RZ_CONT;I550_RZ_CONT;Conteúdo dos campos mencionados no Registro I510. Cada linha deve conter todos os campos indicados no Registro I510, separados por Pipe (|).;-;-;-;TRUE
2410;9.00;I555;1;REG;I555_REG;Texto fixo contendo I555.;C;4;-;TRUE
2411;9.00;I555;--;RZ_CONT_TOT;I555_RZ_CONT_TOT;Conteúdo dos campos mencionados no Registro I510.;-;-;-;TRUE
2412;9.00;I990;1;REG;I990_REG;Texto fixo contendo I990.;C;4;-;TRUE
2413;9.00;I990;2;QTD_LIN_I;I990_QTD_LIN_I;Quantidade total de linhas do Bloco I.;N;-;-;TRUE
2414;9.00;J001;1;REG;J001_REG;Texto fixo contendo J001.;C;4;-;TRUE
2415;9.00;J001;2;IND_DAD;J001_IND_DAD;"Indicador de movimento: 0 – Com dados; 1 – Sem dados.";N;1;-;TRUE
2416;9.00;J005;1;REG;J005_REG;Texto fixo contendo J005.;C;4;-;TRUE
2417;9.00;J005;2;DT_INI;J005_DT_INI;Data inicial das demonstrações contábeis.;N;8;-;TRUE
2418;9.00;J005;3;DT_FIN;J005_DT_FIN;Data final das demonstrações contábeis.;N;8;-;TRUE
2419;9.00;J005;4;ID_DEM;J005_ID_DEM;"Identificação das demonstrações: 1 – Da pessoa jurídica da escrituração; 2 – Consolidadas ou de outras pessoas jurídicas.";N;1;-;TRUE
2420;9.00;J005;5;CAB_DEM;J005_CAB_DEM;Cabeçalho das demonstrações.;C;65535;-;TRUE
2421;9.00;J100;1;REG;J100_REG;Texto fixo contendo J100.;C;4;-;TRUE
2422;9.00;J100;2;COD_AGL;J100_COD_AGL;Código de aglutinação atribuído pela pessoa jurídica.;C;-;-;TRUE
2423;9.00;J100;3;IND_COD_AGL;J100_IND_COD_AGL;"Indicador do tipo de código de aglutinação das linhas: T – Totalizador; D – Detalhe.";C;1;-;TRUE
2424;9.00;J100;4;NIVEL_AGL;J100_NIVEL_AGL;Nível do Código de aglutinação (mesmo conceito do plano de contas – Registro I050).;N;-;-;TRUE
2425;9.00;J100;5;COD_AGL_SUP;J100_COD_AGL_SUP;Código de aglutinação sintético/grupo de código de aglutinação de nível superior.;C;-;-;TRUE
2426;9.00;J100;6;IND_GRP_BAL;J100_IND_GRP_BAL;"Indicador de grupo do balanço: A – Ativo; P – Passivo e Patrimônio Líquido.";C;1;-;TRUE
2427;9.00;J100;7;DESCR_COD_AGL;J100_DESCR_COD_AGL;Descrição do Código de aglutinação.;C;-;-;TRUE
2428;9.00;J100;8;VL_CTA_INI;J100_VL_CTA_INI;Valor inicial do código de aglutinação no Balanço Patrimonial no exercício informado.;N;19;2;TRUE
2429;9.00;J100;9;IND_DC_CTA_INI;J100_IND_DC_CTA_INI;"Indicador da situação do saldo inicial: D – Devedor; C – Credor.";C;1;-;TRUE
2430;9.00;J100;10;VL_CTA_FIN;J100_VL_CTA_FIN;Valor final do código de aglutinação no Balanço Patrimonial no exercício informado.;N;19;2;TRUE
